-1,8298,45314,58725,9565,8163,63879,59133,3,78,65463,34
-1,8299,45293,58755,9513,8421,63699,59314,3,78,65463,34
-1,8300,45247,58759,9568,8183,63794,58767,3,78,65463,34
-1,8301,45287,58725,9548,8484,63717,58577,3,78,65463,34
-1,8302,45313,58742,9480,8510,63728,58765,3,78,65463,34
-1,8303,45253,58750,9499,8429,63755,58705,3,78,65463,34
-1,8304,45279,58767,9580,8423,63781,59170,3,78,65463,34
-1,8305,45315,58719,9505,8622,63705,59111,3,78,65463,32
-1,8306,45268,58745,9500,8634,63696,59149,3,78,65463,32
-1,8307,45291,58747,9548,8705,63521,60239,3,78,65463,32
-1,8308,45315,58740,9552,8213,63909,58456,3,78,65463,34
-1,8309,45304,58711,9456,8121,63964,58385,3,78,65463,34
-1,8310,45239,58764,9558,8616,63712,59408,3,78,65463,34
-1,8311,45332,58742,9608,8382,63881,58620,3,78,65463,34
-1,8312,45282,58720,9524,8504,63665,59062,3,78,65463,34
-1,8313,45292,58752,9512,8382,63809,58536,3,78,65463,34
-1,8314,45236,58746,9516,8604,63617,58999,3,78,65463,34
-1,8315,45294,58753,9586,8468,63809,59136,3,78,65463,34
-1,8316,45298,58726,9475,8095,63956,58792,3,78,65463,34
-1,8317,45277,58761,9541,8443,63707,58871,3,78,65463,34
-1,8318,45313,58725,9565,8390,63779,59151,3,78,65463,34
-1,8319,45276,58737,9507,8354,63701,59288,3,78,65463,34
-1,8320,45234,58755,9557,8292,63925,58243,3,78,65463,34
-1,8321,45320,58774,9591,8477,63818,58691,3,78,65463,34
-1,8322,45281,58751,9459,8580,63808,59063,3,78,65463,34
-1,8323,45266,58754,9594,8582,63652,59248,3,78,65463,34
-1,8324,45278,58739,9481,8479,63801,58669,3,78,65463,34
-1,8325,45262,58722,9548,8424,63828,58454,3,78,65463,34
-1,8326,45280,58762,9569,8462,63597,59798,3,78,65463,34
-1,8327,45305,58750,9484,8255,63977,57965,3,78,65463,34
-1,8328,45228,58751,9534,8369,63858,58740,3,78,65463,34
-1,8329,45308,58750,9572,8267,63778,58483,3,78,65463,34
-1,8330,45294,58723,9518,8615,63710,59103,3,78,65463,34
-1,8331,45250,58736,9509,8399,63725,59276,3,78,65463,34
-1,8332,45296,58752,9600,8334,63901,58934,3,78,65463,34
-1,8333,45246,58737,9464,8344,63995,57919,3,78,65463,34
-1,8334,45272,58739,9600,8143,63859,58614,3,78,65463,34
-1,8335,45271,58727,9529,8126,63994,58011,3,78,65463,34
-1,8336,45283,58756,9553,8345,63868,58308,3,78,65463,34
-1,8337,45324,58728,9617,8659,63663,58757,3,78,65463,34
-1,8338,45268,58723,9475,8287,63975,58870,3,78,65463,34
-1,8339,45270,58767,9505,8190,63866,59257,3,78,65463,34
-1,8340,45311,58746,9616,8667,63334,61493,3,78,65463,34
-1,8341,45285,58736,9530,7784,64210,57348,3,78,65463,34
-1,8342,45271,58761,9475,8164,63935,58491,3,78,65463,34
-1,8343,45294,58746,9576,8338,63877,58705,3,78,65463,33
-1,8344,45284,58746,9488,8557,63704,59020,3,78,65463,33
-1,8345,45289,58774,9532,8543,63804,58640,3,78,65463,33
-1,8346,45345,58739,9516,8505,63802,58829,3,78,65463,34
-1,8347,45264,58733,9544,8476,63741,59017,3,78,65463,34
-1,8348,45300,58757,9585,8339,63861,58991,3,78,65463,34
-1,8349,45281,58750,9487,8605,63582,60222,3,78,65463,34
-1,8350,45275,58738,9584,8288,63771,58960,3,78,65463,34
-1,8351,45263,58745,9458,8411,63832,58891,3,78,65463,34
-1,8352,45270,58745,9556,8339,63635,59825,3,78,65463,34
-1,8353,45317,58741,9572,8099,63839,58729,3,78,65463,34
-1,8354,45251,58739,9492,8338,63865,58351,3,78,65463,34
-1,8355,45297,58752,9561,8589,63728,58743,3,78,65463,34
-1,8356,45278,58736,9588,8446,63702,59493,3,78,65463,34
-1,8357,45286,58727,9491,8224,63799,58666,3,78,65463,34
-1,8358,45279,58762,9604,8295,63855,58567,3,78,65463,34
-1,8359,45282,58714,9472,8777,63572,59843,3,78,65463,34
-1,8360,45280,58765,9531,8549,63645,59268,3,78,65463,34
-1,8361,45298,58732,9497,8149,63939,58643,3,78,65463,34
-1,8362,45267,58744,9513,8538,63777,58932,3,78,65463,34
-1,8363,45312,58731,9538,8616,63645,58834,3,78,65463,34
-1,8364,45231,58706,9503,8468,63707,58816,3,78,65463,34
-1,8365,45322,58743,9573,8503,63836,58597,3,78,65463,34
-1,8366,45283,58732,9486,8398,63904,59398,3,78,65463,34
-1,8367,45274,58756,9578,8508,63706,59115,3,78,65463,34
-1,8368,45306,58724,9505,8383,63796,59180,3,78,65463,34
-1,8369,45287,58717,9488,8482,63830,58627,3,78,65463,34
-1,8370,45245,58773,9508,8652,63669,58988,3,78,65463,34
-1,8371,45322,58725,9624,8573,63569,59201,3,78,65463,34
-1,8372,45309,58745,9503,8525,63707,59651,3,78,65463,34
-1,8373,45262,58763,9533,8689,63350,61134,3,78,65463,34
-1,8374,45305,58750,9541,8257,63878,58792,3,78,65463,34
-1,8375,45272,58751,9561,8064,64027,58635,3,78,65463,34
-1,8376,45335,58744,9572,8526,63802,58843,3,78,65463,34
-1,8377,45255,58755,9490,8653,63693,58963,3,78,65463,34
-1,8378,45304,58737,9545,8679,63541,59486,3,78,65463,34
-1,8379,45306,58726,9491,8347,63879,58743,3,78,65463,34
-1,8380,45285,58730,9523,8713,63588,59884,3,78,65463,34
-1,8381,45306,58735,9570,8353,63833,58894,3,78,65463,34
-1,8382,45279,58732,9522,8269,63848,59389,3,78,65463,34
-1,8383,45263,58754,9470,8490,63803,59226,3,78,65463,34
-1,8384,45293,58753,9594,8607,63682,59677,3,78,65463,34
-1,8385,45309,58733,9532,8429,63781,59167,3,78,65463,34
-1,8386,45271,58754,9516,8138,63882,58765,3,78,65463,34
-1,8387,45272,58778,9590,8176,63816,59148,3,78,65463,34
-1,8388,45308,58767,9586,8350,63731,59153,3,78,65463,34
-1,8389,45274,58714,9504,8406,63710,59350,3,78,65463,34
-1,8390,45226,58777,9498,8416,63713,58990,3,78,65463,34
-1,8391,45309,58745,9619,8388,63792,58653,3,78,65463,34
-1,8392,45314,58748,9524,8427,63788,58503,3,78,65463,34
-1,8393,45260,58755,9505,8315,63676,59556,3,78,65463,34
-1,8394,45293,58736,9583,8295,63855,59506,3,78,65463,34
-1,8395,45297,58744,9507,8285,63822,58833,3,78,65463,34
-1,8396,45266,58743,9527,8558,63739,58649,3,78,65463,34
-1,8397,45253,58759,9550,8282,63721,58542,3,78,65463,34
-1,8398,45306,58747,9568,8461,63694,59469,3,78,65463,34
-1,8399,45306,58753,9492,8386,63708,59057,3,78,65463,34
-1,8400,45222,58726,9509,8388,63785,59076,3,78,65463,34
-1,8401,45308,58773,9472,8493,63839,58681,3,78,65463,34
-1,8402,45257,58716,9548,8495,63695,59312,3,78,65463,34
-1,8403,45318,58730,9510,8258,63910,58561,3,78,65463,33
-1,8404,45248,58739,9491,8482,63870,58348,3,78,65463,33
-1,8405,45308,58728,9582,8707,63549,59857,3,78,65463,33
-1,8406,45284,58709,9491,8102,63877,58976,3,78,65463,33
-1,8407,45250,58766,9548,8228,63940,59018,3,78,65463,33
-1,8408,45290,58744,9598,8596,63662,59037,3,78,65463,33
-1,8409,45292,58739,9497,8506,63661,59505,3,78,65463,34
-1,8410,45265,58741,9499,8487,63656,59458,3,78,65463,34
-1,8411,45285,58762,9601,8548,63728,59108,3,78,65463,34
-1,8412,45305,58729,9544,8431,63855,58165,3,78,65463,34
-1,8413,45254,58727,9485,8424,63771,59280,3,78,65463,35
-1,8414,45278,58750,9590,8531,63760,58883,3,78,65463,35
-1,8415,45264,58740,9526,8618,63614,60070,3,78,65463,35
-1,8416,45265,58758,9502,8464,63678,59039,3,78,65463,33
-1,8417,45298,58737,9597,8542,63657,59043,3,78,65463,33
-1,8418,45280,58738,9477,8672,63659,59537,3,78,65463,33
-1,8419,45249,58770,9530,8557,63711,59005,3,78,65463,33
-1,8420,45327,58731,9588,8466,63732,58867,3,78,65463,33
-1,8421,45285,58770,9452,8589,63650,59342,3,78,65463,33
-1,8422,45285,58751,9555,8328,63837,58424,3,78,65463,33
-1,8423,45311,58740,9568,8452,63848,59067,3,78,65463,33
-1,8424,45283,58739,9512,8705,63723,59029,3,78,65463,33
-1,8425,45325,58751,9582,8471,63784,59024,3,78,65463,33
-1,8426,45320,58710,9537,8199,63799,59008,3,78,65463,33
-1,8427,45319,58747,9511,8380,63668,59791,3,78,65463,33
-1,8428,45264,58763,9550,8590,63627,59949,3,78,65463,33
-1,8429,45318,58734,9593,8262,63854,58687,3,78,65463,33
-1,8430,45309,58728,9514,8170,63878,58130,3,78,65463,33
-1,8431,45254,58727,9471,8513,63731,59656,3,78,65463,33
-1,8432,45241,58761,9470,8463,63755,58781,3,78,65463,33
-1,8433,45293,58730,9595,8480,63684,59150,3,78,65463,33
-1,8434,45290,58744,9492,8559,63593,59067,3,78,65463,33
-1,8435,45257,58787,9604,8695,63681,59636,3,78,65463,35
-1,8436,45277,58709,9468,8586,63702,59117,3,78,65463,35
-1,8437,45273,58760,9532,8517,63673,59211,3,78,65463,35
-1,8438,45313,58752,9559,8444,63638,59084,3,78,65463,36
-1,8439,45268,58763,9502,8272,63702,58735,3,78,65463,36
-1,8440,45268,58747,9524,8437,63662,58661,3,78,65463,36
-1,8441,45281,58739,9601,8263,63846,58708,3,78,65463,36
-1,8442,45316,58754,9533,8508,63743,58713,3,78,65463,36
-1,8443,45279,58753,9501,8681,63634,58945,3,78,65463,36
-1,8444,45288,58739,9566,8390,63760,58963,3,78,65463,34
-1,8445,45301,58730,9522,8545,63589,59159,3,78,65463,34
-1,8446,45274,58758,9502,8430,63726,59044,3,78,65463,34
-1,8447,45274,58766,9579,8496,63678,59402,3,78,65463,34
-1,8448,45285,58722,9524,8506,63659,59730,3,78,65463,34
-1,8449,45247,58754,9505,8339,63659,59637,3,78,65463,34
-1,8450,45307,58755,9577,8276,63699,59319,3,78,65463,34
-1,8451,45270,58730,9498,8226,63796,59193,3,78,65463,34
-1,8452,45258,58749,9545,8317,63819,59031,3,78,65463,34
-1,8453,45309,58722,9459,8476,63701,59152,3,78,65463,34
-1,8454,45290,58749,9587,8464,63692,59629,3,78,65463,35
-1,8455,45288,58714,9545,8272,63809,58777,3,78,65463,35
-1,8456,45259,58755,9522,8484,63646,59039,3,78,65463,35
-1,8457,45307,58751,9617,8398,63771,58628,3,78,65463,34
-1,8458,45275,58722,9485,8572,63705,58994,3,78,65463,34
-1,8459,45314,58756,9596,8497,63735,58939,3,78,65463,34
-1,8460,45300,58706,9488,8472,63812,58966,3,78,65463,35
-1,8461,45245,58764,9505,8501,63675,59420,3,78,65463,35
-1,8462,45302,58748,9600,8352,63621,58891,3,78,65463,35
-1,8463,45290,58744,9550,8278,63858,59095,3,78,65463,33
-1,8464,45292,58749,9502,8391,63690,58688,3,78,65463,33
-1,8465,45274,58770,9536,8471,63630,59420,3,78,65463,33
-1,8466,45320,58730,9513,8194,63793,59134,3,78,65463,33
-1,8467,45297,58746,9482,8303,63856,58347,3,78,65463,33
-1,8468,45244,58743,9540,8615,63635,58366,3,78,65463,33
-1,8469,45300,58726,9614,8551,63632,58604,3,78,65463,33
-1,8470,45280,58760,9533,8687,63674,59374,3,78,65463,34
-1,8471,45289,58764,9480,8291,63790,58891,3,78,65463,34
-1,8472,45254,58759,9570,8357,63743,58880,3,78,65463,34
-1,8473,45307,58746,9588,8295,63851,58644,3,78,65463,33
-1,8474,45277,58769,9478,8507,63683,59565,3,78,65463,33
-1,8475,45298,58762,9565,8421,63661,59214,3,78,65463,33
-1,8476,45313,58737,9532,8408,63787,58157,3,78,65463,33
-1,8477,45244,58743,9488,8654,63618,59065,3,78,65463,33
-1,8478,45265,58772,9593,8548,63722,58526,3,78,65463,33
-1,8479,45284,58738,9477,8285,63889,58722,3,78,65463,34
-1,8480,45269,58744,9509,8719,63361,61669,3,78,65463,34
-1,8481,45272,58756,9508,8279,63730,59904,3,78,65463,34
-1,8482,45288,58745,9573,8198,63954,58387,3,78,65463,34
-1,8483,45301,58731,9553,8314,63963,58287,3,78,65463,34
-1,8484,45245,58740,9494,8516,63703,59614,3,78,65463,34
-1,8485,45302,58770,9577,8647,63610,59798,3,78,65463,34
-1,8486,45329,58742,9562,8137,63760,58775,3,78,65463,34
-1,8487,45289,58724,9488,8331,63838,58866,3,78,65463,34
-1,8488,45257,58770,9529,8331,63762,58166,3,78,65463,34
-1,8489,45290,58766,9597,8521,63745,58725,3,78,65463,32
-1,8490,45299,58758,9540,8603,63636,59351,3,78,65463,32
-1,8491,45263,58722,9494,8089,63827,58826,3,78,65463,32
-1,8492,45284,58753,9513,8354,63857,58018,3,78,65463,34
