-1,4947,45046,57263,9678,10490,62497,12175,20,129,65468,56
-1,4948,45106,57379,9494,10076,62383,11798,20,129,65468,56
-1,4949,44983,57544,9328,9658,62433,11253,20,129,65468,56
-1,4950,44906,57616,9105,9584,61907,10784,65520,104,18,56
-1,4951,44879,57724,9078,9302,62173,9563,65520,104,18,56
-1,4952,44616,57789,8988,9761,62110,9555,65520,104,18,56
-1,4953,44354,57847,9147,10288,61507,9068,19,107,65480,56
-1,4954,44743,57682,9712,11356,61144,7013,19,107,65480,56
-1,4955,45393,57547,10185,11841,62050,5789,19,107,65480,56
-1,4956,45590,57546,10430,11571,63101,5722,7,52,65491,56
-1,4957,45344,57833,10239,10260,63144,6353,7,52,65491,56
-1,4958,45029,57851,9904,8159,60875,5730,7,52,65491,56
-1,4959,45478,57831,10043,8244,60496,4056,9,87,65461,56
-1,4960,46375,57805,10474,9386,61009,2730,9,87,65461,56
-1,4961,46762,57891,10630,10513,64061,3605,9,87,65461,56
-1,4962,46525,58111,9990,9770,64875,4719,9,87,65461,56
-1,4963,46487,58225,9455,8462,64145,4588,65528,143,65496,56
-1,4964,46639,58401,9299,8363,63256,4670,65528,143,65496,56
-1,4965,46685,58577,9283,8623,62454,4203,65528,143,65496,56
-1,4966,46511,58841,9376,8837,62232,4146,24,130,65480,56
-1,4967,46309,58973,9274,9013,62372,3855,24,130,65480,56
-1,4968,45922,58963,8868,9033,63296,3555,24,130,65480,56
-1,4969,45795,58979,8371,7990,63158,3267,87,33,65504,56
-1,4970,45784,59091,8130,7724,62414,3073,87,33,65504,56
-1,4971,45276,59230,8361,8843,61911,3580,87,33,65504,56
-1,4972,44804,59260,8925,10337,62383,2372,65508,112,65472,54
-1,4973,45043,59050,9171,10229,62788,1339,65508,112,65472,54
-1,4974,45160,58818,8958,9320,62502,454,65508,112,65472,54
-1,4975,45114,58670,8907,8536,61654,396,14,87,65462,56
-1,4976,45239,58514,9017,8730,62295,224,14,87,65462,56
-1,4977,45158,58403,9184,9164,62793,382,14,87,65462,56
-1,4978,45075,58446,9564,9322,63041,717,65512,101,65497,56
-1,4979,45038,58397,9605,8231,63390,722,65512,101,65497,56
-1,4980,44895,58340,9413,7621,63803,932,65512,101,65497,56
-1,4981,44617,58456,9435,7767,64466,928,65512,101,65497,56
-1,4982,44666,58354,9737,8173,64542,65485,37,57,65507,56
-1,4983,45004,58256,10113,8335,64783,64825,37,57,65507,56
-1,4984,45306,58118,10460,7691,64917,64800,37,57,65507,56
-1,4985,45386,57778,10503,6944,64691,64862,65535,125,65530,56
-1,4986,45383,57538,9842,5205,64352,69,65535,125,65530,56
-1,4987,45278,57264,9479,5180,63160,277,65535,125,65530,56
-1,4988,45619,57451,9695,6513,62074,541,2,43,65505,56
-1,4989,46034,57499,10707,9102,61134,79,2,43,65505,56
-1,4990,46620,57335,11374,10930,59510,64787,2,43,65505,56
-1,4991,47096,57527,11285,10401,62454,65380,68,60,26,55
-1,4992,46903,57290,10331,8454,63352,1363,68,60,26,55
-1,4993,46059,57209,8459,6470,64012,3332,68,60,26,55
-1,4994,45346,57304,7072,5736,63624,4785,68,60,26,55
-1,4995,45276,57321,6926,6708,61941,3650,16,91,65518,55
-1,4996,45680,57238,8402,11923,59588,1008,16,91,65518,55
-1,4997,46408,57315,9832,14605,61131,65082,16,91,65518,55
-1,4998,46737,57109,10748,14647,62292,64546,65496,115,15,57
-1,4999,46776,57009,10212,11536,63159,65007,65496,115,15,57
-1,5000,46081,57251,8541,5878,62355,874,65496,115,15,57
-1,5001,45377,57482,7553,6003,61981,1543,65529,70,65492,57
-1,5002,44953,57475,7296,8016,62751,1217,65529,70,65492,57
-1,5003,45025,57337,8065,10387,61864,64758,65529,70,65492,57
-1,5004,45425,57222,8856,10785,61661,64015,63,47,105,56
-1,5005,45529,57252,9310,10363,61548,63598,63,47,105,56
-1,5006,45519,57375,9607,9867,61515,63559,63,47,105,56
-1,5007,45433,57527,9605,9155,63022,63510,30,103,65506,56
-1,5008,45092,57702,9145,8285,63434,63386,30,103,65506,56
-1,5009,44746,57740,8890,8258,63044,62874,30,103,65506,56
-1,5010,44649,57765,9203,9521,63629,61739,30,103,65506,56
-1,5011,44925,57693,9817,10186,63727,60841,48,88,19,56
-1,5012,45267,57638,10006,9715,63132,59996,48,88,19,56
-1,5013,45316,57661,9945,9191,62510,59633,48,88,19,56
-1,5014,45723,57647,10194,9558,62889,59383,24,104,14,56
-1,5015,45899,57551,10358,10206,63321,59759,24,104,14,56
-1,5016,45746,57572,10430,10419,63609,60177,24,104,14,56
-1,5017,45711,57687,10383,10439,63034,60271,38,73,11,56
-1,5018,46058,57885,10725,10500,61344,59151,38,73,11,56
-1,5019,46808,57874,11525,10853,61799,58182,38,73,11,56
-1,5020,47380,57610,11468,10517,62974,58425,26,133,65510,56
-1,5021,47089,57782,10324,7723,621,61180,26,133,65510,56
-1,5022,46413,58111,8998,5736,635,62965,26,133,65510,56
-1,5023,46011,58494,8030,5078,203,63236,65496,90,65409,56
-1,5024,45868,58677,8178,6588,64885,62575,65496,90,65409,56
-1,5025,46048,58527,8877,8831,63912,61427,65496,90,65409,56
-1,5026,46485,58114,8927,8094,63872,60471,65496,90,65409,56
-1,5027,46478,57975,8293,7043,63359,60991,50,130,65481,56
-1,5028,46052,58071,7926,6908,63156,62198,50,130,65481,56
-1,5029,45563,58318,8163,7862,63242,63002,50,130,65481,56
-1,5030,45269,58448,8408,8234,62739,62990,39,89,65525,56
-1,5031,45261,58474,8699,8051,62398,62324,39,89,65525,56
-1,5032,45409,58385,8939,7799,61513,61691,39,89,65525,56
-1,5033,45686,58188,9077,7680,61643,61718,65511,91,65432,56
-1,5034,45738,57927,9097,7756,61405,62455,65511,91,65432,56
-1,5035,45599,57768,9194,7315,61176,63443,65511,91,65432,56
-1,5036,45628,57574,9240,6886,60799,64162,49,84,27,56
-1,5037,45600,57504,9194,7332,61346,65474,49,84,27,56
-1,5038,45452,57551,9313,8339,62471,950,49,84,27,56
-1,5039,45360,57670,9616,9483,63153,1882,13,60,65496,56
-1,5040,45484,57811,10262,9804,63107,1943,13,60,65496,56
-1,5041,45850,57845,10883,9191,63280,1463,13,60,65496,56
-1,5042,46107,57594,10958,8453,64294,1662,13,60,65496,56
-1,5043,45773,57638,10280,7042,65169,2169,27,73,9,56
-1,5044,45442,57311,9741,5866,64252,1907,27,73,9,56
-1,5045,45540,57305,9490,6275,62967,1603,27,73,9,56
-1,5046,46039,57631,9721,8633,61751,65374,27,63,65491,55
-1,5047,47221,57531,11188,11313,61002,63520,27,63,65491,55
-1,5048,48160,57236,11967,11982,62728,63169,27,63,65491,55
-1,5049,47902,57278,10565,10265,65371,65052,34,56,32,56
-1,5050,46553,57348,8249,5205,329,3995,34,56,32,56
-1,5051,45766,57631,6664,5169,83,4826,34,56,32,56
-1,5052,45441,57749,6664,8939,63759,3803,34,56,32,56
-1,5053,45524,57761,8379,13589,62166,1366,30,92,65491,55
-1,5054,46324,57874,10140,15931,63355,64290,30,92,65491,55
-1,5055,47213,57478,11080,13078,63070,61691,30,92,65491,55
-1,5056,47414,57504,10037,8596,63994,61781,13,109,10,57
-1,5057,46534,57798,8417,5504,63683,63661,13,109,10,57
-1,5058,45536,57958,7237,5214,63874,64666,13,109,10,57
-1,5059,44938,58068,6920,7485,64685,63987,67,62,65490,54
-1,5060,44773,57915,7274,8745,63702,62471,67,62,65490,54
-1,5061,45019,57563,8106,9690,61898,60561,67,62,65490,54
-1,5062,45701,57360,8906,10047,61401,58592,16,43,65495,55
-1,5063,45937,57170,9573,9888,61713,58869,16,43,65495,55
-1,5064,45764,57193,9583,8977,62641,59547,16,43,65495,55
-1,5065,45207,57383,9174,7704,63177,59920,0,89,7,55
-1,5066,44985,57369,8957,7451,62505,60025,0,89,7,55
-1,5067,45113,57316,9198,8619,62888,58984,0,89,7,55
-1,5068,45322,57259,9633,9833,63649,58720,0,89,7,55
-1,5069,45310,57327,9944,10125,63846,59402,7,55,0,56
-1,5070,45278,57384,10016,9743,63164,59675,7,55,0,56
-1,5071,45378,57321,9749,8796,63080,59321,7,55,0,56
-1,5072,45614,57177,9771,9151,63149,59302,78,89,65496,57
-1,5073,45592,57061,9914,10288,63867,60155,78,89,65496,57
-1,5074,45399,57189,10086,11049,64395,61500,78,89,65496,57
-1,5075,45352,57249,10215,11120,64130,61041,65525,110,22,57
-1,5076,45458,57476,10409,11321,63495,60577,65525,110,22,57
-1,5077,46184,57439,11299,11779,62260,58279,65525,110,22,57
-1,5078,47224,57162,11687,11629,63184,57908,65525,110,22,57
-1,5079,47566,57228,11051,10034,65272,59351,65530,77,65436,56
-1,5080,47189,57527,9653,7704,492,61422,65530,77,65436,56
-1,5081,46383,57852,8484,6488,1873,64097,65530,77,65436,56
-1,5082,45735,58339,7738,7221,2600,64795,65511,113,43,57
-1,5083,45664,58588,7737,8160,1338,63824,65511,113,43,57
-1,5084,46053,58288,8896,10634,64387,60828,65511,113,43,57
-1,5085,47018,57946,9539,10365,64774,59101,15,92,65501,57
-1,5086,47440,57650,9465,8783,64128,59833,15,92,65501,57
-1,5087,46988,57878,8652,7115,63637,61679,15,92,65501,57
-1,5088,46390,58122,8584,7362,63671,63401,1,90,65510,56
-1,5089,46077,58207,8634,7716,63690,63616,1,90,65510,56
-1,5090,46020,58200,8405,7472,62853,64021,1,90,65510,56
-1,5091,45926,58159,8456,7880,62107,64726,29,91,65446,56
-1,5092,45948,58018,8692,8933,61944,64972,29,91,65446,56
-1,5093,46046,57757,8796,9329,61383,82,29,91,65446,56
-1,5094,46170,57492,8830,9236,60457,573,29,91,65446,56
-1,5095,46114,57325,8846,9349,60214,1780,65486,63,65519,56
-1,5096,46114,57152,8961,9763,59692,3826,65486,63,65519,56
-1,5097,46217,57078,9204,10252,59574,4441,65486,63,65519,56
-1,5098,46276,57099,9496,10798,59636,6152,61,60,65413,56
-1,5099,46506,57108,9562,10035,59600,7271,61,60,65413,56
-1,5100,46650,57140,9670,9771,59739,8740,61,60,65413,56
-1,5101,46660,57190,9586,9220,59944,9705,4,100,61,56
-1,5102,46814,57175,9265,8856,60248,10690,4,100,61,56
-1,5103,46907,57181,9068,9113,61233,11862,4,100,61,56
-1,5104,46986,57104,9001,9503,61897,12952,14,79,65507,56
-1,5105,46981,57070,8850,9233,62377,14821,14,79,65507,56
-1,5106,46691,57191,8583,9072,61293,15058,14,79,65507,56
-1,5107,46683,57189,9053,9719,59219,14803,14,79,65507,56
-1,5108,46904,57039,9413,11622,58448,13539,65473,84,65357,56
-1,5109,47199,56789,10034,12558,58747,12576,65473,84,65357,56
-1,5110,47545,56448,10565,12505,58753,11921,65473,84,65357,56
-1,5111,47570,56202,10435,11518,59702,11777,19,14,65475,56
-1,5112,47297,56411,9601,9324,61369,12596,19,14,65475,56
-1,5113,47007,56507,9093,8687,61520,12559,19,14,65475,56
-1,5114,46963,56309,8882,8594,60746,11871,57,55,65,56
-1,5115,47143,56195,8989,8786,60808,11759,57,55,65,56
-1,5116,47113,56199,9170,9487,61404,12092,57,55,65,56
-1,5117,47131,56234,9357,10045,61542,12199,11,65,65448,56
-1,5118,46964,56446,9605,10331,62422,12222,11,65,65448,56
-1,5119,46799,56556,9743,9859,62273,12346,11,65,65448,56
-1,5120,46558,56658,9320,8776,62407,12372,3,64,65501,57
-1,5121,46176,56753,8548,7985,62019,12081,3,64,65501,57
-1,5122,45866,56656,8620,8902,61718,11379,3,64,65501,57
-1,5123,45970,56450,8961,10112,62171,10557,3,64,65501,57
-1,5124,46214,56229,9194,10170,61363,9651,65524,50,65449,57
-1,5125,46487,56143,9356,9903,60947,9621,65524,50,65449,57
-1,5126,46613,56145,9297,9929,60908,9528,65524,50,65449,57
-1,5127,46517,56298,9332,10488,61298,9686,12,22,13,57
-1,5128,46360,56512,9316,10726,61750,10500,12,22,13,57
-1,5129,46191,56663,9332,10349,61716,10207,12,22,13,57
-1,5130,45936,56886,8960,10353,62106,10297,65514,67,65448,55
-1,5131,45620,57056,8822,10759,62737,10398,65514,67,65448,55
-1,5132,45468,57090,8697,10646,62610,9670,65514,67,65448,55
-1,5133,45277,57012,8664,10462,62562,9036,65522,54,9,56
-1,5134,45204,56919,8706,10619,62549,8451,65522,54,9,56
-1,5135,45293,56798,8759,10475,62069,7524,65522,54,9,56
-1,5136,45537,56767,9047,10480,61514,6620,65507,15,65501,56
-1,5137,45750,56864,9416,10764,61599,6221,65507,15,65501,56
-1,5138,45688,57005,9579,10792,61288,6520,65507,15,65501,56
-1,5139,45899,57141,9703,9015,59526,5137,65507,15,65501,56
-1,5140,46249,57195,9980,8767,59500,4997,25,11,65532,56
-1,5141,46276,57530,9740,8829,61249,6005,25,11,65532,56
-1,5142,45760,57884,9184,8241,62253,7906,25,11,65532,56
-1,5143,45343,58139,8910,7960,61824,8337,65517,114,65447,56
-1,5144,45259,58373,9048,8542,61827,8138,65517,114,65447,56
-1,5145,45230,58650,9260,9644,61038,7887,65517,114,65447,56
-1,5146,45505,58794,9976,10775,60111,6137,65506,49,65521,56
-1,5147,46148,58475,10449,11648,60308,5313,65506,49,65521,56
-1,5148,46369,58320,10167,11250,61522,5191,65506,49,65521,56
-1,5149,45974,58560,9477,9325,61252,6849,28,21,92,57
-1,5150,45354,58736,8859,9857,61127,7359,28,21,92,57
-1,5151,45161,58689,8792,10990,61514,6945,28,21,92,57
-1,5152,45194,58535,8783,11140,61002,6437,28,21,92,57
-1,5153,45269,58418,8609,10564,60292,6185,29,65,65494,57
-1,5154,45262,58355,8871,11070,60112,6640,29,65,65494,57
-1,5155,45278,58138,9101,11602,60485,6481,29,65,65494,57
-1,5156,45205,58036,9103,11179,60408,6705,65496,79,65407,57
-1,5157,45056,58093,9191,10796,60241,7001,65496,79,65407,57
-1,5158,45141,58018,9516,10835,60311,6922,65496,79,65407,57
-1,5159,45303,57971,9720,10424,61070,6366,6,75,65527,56
-1,5160,45375,57953,9886,9674,61152,6889,6,75,65527,56
-1,5161,45216,58109,9627,8847,61798,7125,6,75,65527,56
-1,5162,44955,58228,9484,8651,62354,7140,65506,36,65502,56
-1,5163,45006,58338,9526,8681,62618,6823,65506,36,65502,56
-1,5164,45112,58317,9692,8965,62975,6389,65506,36,65502,56
-1,5165,45155,58362,9863,8621,62928,5965,65532,35,65500,57
-1,5166,45262,58315,9956,8085,63295,5628,65532,35,65500,57
-1,5167,45395,58292,10108,7887,63504,5494,65532,35,65500,57
-1,5168,45586,58132,10097,7591,63546,5292,65532,39,65433,57
-1,5169,45435,58081,9993,6662,63650,5520,65470,39,65433,57
-1,5170,45259,57836,9870,6216,63047,5151,65470,39,65433,57
-1,5171,45240,57556,9475,6509,62730,4515,65470,39,65433,57
-1,5172,45310,57586,10011,7626,61707,3895,65488,49,65534,56
-1,5173,46366,57218,11143,10200,60981,2219,65488,49,65534,56
-1,5174,47000,57095,11474,10763,62488,2233,65488,49,65534,56
-1,5175,46911,57378,11018,10899,65274,3833,65463,10,65495,56
-1,5176,46298,57669,10122,9015,1122,5895,65463,10,65495,56
-1,5177,45560,57693,8711,6768,665,6318,65463,10,65495,56
-1,5178,45127,57701,7382,6126,466,5949,65500,60,65527,57
-1,5179,45071,57632,7406,8137,65526,4927,65500,60,65527,57
-1,5180,45055,57404,8905,13291,64420,2393,65500,60,65527,57
-1,5181,45789,57085,9977,12797,64746,84,65470,11,65505,56
-1,5182,46281,56742,9928,10257,63368,64968,65470,11,65505,56
-1,5183,46051,56797,8926,6299,62519,624,65470,11,65505,56
-1,5184,45539,56910,8114,5660,62306,1450,6,20,65525,55
-1,5185,45017,56997,7665,6486,62605,2201,6,20,65525,55
-1,5186,44795,57185,7527,6870,62267,2290,6,20,65525,55
-1,5187,44634,57171,7643,7652,60735,2294,6,20,65525,55
-1,5188,44685,57116,8312,8940,60209,1862,65402,87,65483,57
-1,5189,44817,57129,8933,10120,60522,1946,65402,87,65483,57
-1,5190,44914,57334,9550,10531,61346,2049,65402,87,65483,57
-1,5191,44578,57586,9655,9851,61417,2132,65520,71,31,57
-1,5192,44404,57767,9244,8930,61943,1667,65520,71,31,57
-1,5193,44209,57917,8864,8987,62837,1488,65520,71,31,57
-1,5194,43832,57957,8712,10109,62853,1195,65387,55,65509,57
-1,5195,43714,57908,9260,10848,62800,65206,65387,55,65509,57
-1,5196,44233,57787,9788,11600,62586,63698,65387,55,65509,57
-1,5197,44862,57548,10359,11344,62206,61561,65520,73,65513,57
-1,5198,45328,57324,10613,10436,62158,61388,65520,73,65513,57
-1,5199,45189,57532,10279,9961,62182,61695,65520,73,65513,57
-1,5200,45010,57501,10320,9848,61200,61950,65448,35,108,56
-1,5201,45629,57340,11063,9626,59465,59446,65448,35,108,56
-1,5202,46973,56855,11867,9116,58762,57071,65448,35,108,56
-1,5203,47460,56742,11203,8884,61472,58558,65447,60,65444,56
-1,5204,46497,57404,9833,7266,65276,63669,65447,60,65444,56
-1,5205,45504,57870,9086,6919,65368,64568,65447,60,65444,56
-1,5206,45193,58290,8582,6996,942,63748,65447,60,65444,56
-1,5207,45294,58553,9013,7812,413,62199,65505,24,93,56
-1,5208,45744,58558,9786,9176,64968,60074,65505,24,93,56
-1,5209,46200,58336,9831,8475,65103,59336,65505,24,93,56
